,Links
11639,https://citycenter.jo/pc-and-laptops/laptop-accessories-laptop-and-desktop/anker-usb-c-charger-100w-4-port-type-c-charging-station-with-power-delivery-power-port-atom-pd-4-intelligent-power-allocation-for-macbook-pro-air-ipad-pro-pixel-iphone-xs-max-xr-galaxy-white
11640,https://citycenter.jo/gaming/gaming-monitor/lcd-led-monitors/lg-27up850k-ultrafine-27-ips-4k-uhd-3840-x-2160-hdr-400-dci-p3-95-built-in-speaker-hdmi-displayport-usb-type-c-90w-pd-tilt-height-pivot-adjustable-stand-white
11641,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/business-laptop/lenovo-new-thinkpad-p16s-gen-2-mobile-workstation-amd-ryzen-7-pro-7gen-8-core-amd-ryzen-ai-w-huge-memory-battery-4k-oled-display-thunder-black
11642,https://citycenter.jo/computer-hardware-storage/internal-external-hdds/wd-my-book-18tb-usb-3-0-desktop-hard-drive
11643,https://citycenter.jo/gaming/gaming-gaming-pcs/brand-gaming-desktops/msi-meg-aegis-ti5-043-gaming-desktop-12gen-intel-core-i7-k-series-12-cores-w-nvidia-rtx-3080ti-liquid-cooler
11644,https://citycenter.jo/electronics/computer-hardware-projector-and-screen/accessories/ek-cryofuel-250ml-solid-neon-green-fluid-concentrate
11645,https://citycenter.jo/gaming/gaming-peripherals/printer-scanner/multifunction-printer/hp-officejet-pro-9123-all-in-one-wide-format-a4-color-printer-with-wireless-printing-works-adf-duplex
11646,https://citycenter.jo/computer-hardware-monitor-and-display/lg-35wn75c-b-35-ultra-wide-4k-hdr10-usb-c-100hz-freesync
11647,https://citycenter.jo/computer-hardware/xfx-quicksilver-amd-radeon-rx-9070-xt-16gb-gddr6-256-bit-memory-triple-fan-gaming-edition-graphics-card
11648,https://citycenter.jo/computer-hardware/components-power-supply/deepcool-da700-700w-80-bronze-atx-power-supply-black
11649,https://citycenter.jo/gaming/gaming-gaming-laptops/hp-omen-max-2025-16-ah0008ne-new-intel-core-ultra-7-gen-ii-255hx-20-cores-w-nvidia-rtx-5070ti-12gb-ddr7-2-5k-ips-240hz-display-shadow-black
11650,https://citycenter.jo/gaming/gaming-storage-drive/hard-drives/desktop-internal-hdds/seagate-archive-hdd-8tb-sata-6-0gb-s-128mb-hdd
11651,https://citycenter.jo/computer-hardware/components-fan-and-heatsink/cooler-master-i70c-lga1700-argb-intel-low-profile-cpu-air-cooler-anodized-black-aluminum-fins-copper-insert-base-95w-tdp-120mm-argb-3-pin-fan
11652,https://citycenter.jo/gaming/gaming-peripherals/printer-scanner/hp-scanjet-pro-2500-f1-flatbed-scanner-commercial
11653,https://citycenter.jo/gaming/gaming-peripherals/printer-scanner/laser-printer/hp-laserjet-new-m141w-multifunction-3-in-one-mono-printer-wireless-usb-interface
11654,https://citycenter.jo/pc-and-laptops/pc-and-laptops-tablet-pc/amazon-fire-hd-8-kids-edition-10th-generation-tablet-8-0-hd-wifi-kid-proof-case-pink
11655,https://citycenter.jo/computer-hardware-monitor-and-display/asus-vx279h-27-ah-ips-fhd-hdmi-monitor-black
11656,https://citycenter.jo/pc-and-laptops/pc-and-laptops-desktops/lenovo-thinkcentre-neo-50a-gen-5-2025-27-all-in-one-pc-1intel-core-7-240h-10-cores-w-high-performance-processor-touch-screen-luna-grey
11657,https://citycenter.jo/peripherals-printer-and-scanner/canon-pixma-tr-150-portable-a4-color-inkjet-1-44-oled-screen-usb-type-c-wireless-wi-fi-direct-w-battery-for-windows-mac-android
11658,https://citycenter.jo/computer-hardware-audio/steelseries-arctis-nova-3p-wireless-multi-platform-gaming-headset-mobile-app-control-40-hr-battery-neodymium-magnetic-drivers-2-4ghz-bluetooth-ps5-ps4-pc-switch-mobile-black
11659,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/touch-screen-laptops/asus-proart-pz13-detachable-2024-ht5306qa-copilot-pc-snapdragon-x-plus-10-cores-ai-accelerated-2-in-1-touch-512gb-16gb-w-oled-2-8k-display-backlit-keyboard-black
11660,https://citycenter.jo/computer-hardware/components-fan-and-heatsink/xigmatek-xof-f1257-120mm-black-case-fan-cooler
11661,https://citycenter.jo/computer-hardware-monitor-and-display/ch-gaming-monitors/samsung-odyssey-g6-g60sd-27-oled-2k-qhd-360hz-0-03ms-hdr10-amd-freesync-anti-glare-sleek-metal-hdmi-2-1-w-adjustable-stand
11662,https://citycenter.jo/gaming/gaming-gaming-chairs/arozzi-primo-premium-woven-fabric-gaming-office-chair-black-w-gold-logo
11663,https://citycenter.jo/gaming/gaming-gaming-pcs/custom-gaming-pcs/cc-power-9070-103-gaming-pc-new-8gen-amd-ryzen-5-9600x-6-cores-w-amd-radeon-rx-9070-16gb-ddr6-advanced-air-cooler
11664,https://citycenter.jo/computer-hardware-storage?page=27
11665,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/lightweight-laptop/lenovo-thinkpad-t14s-gen-3-12gen-intel-core-i7-1270p-vpro-performance-12-cores-carbon-fiber-w-ddr5-memory-touch-screen-black
11666,https://citycenter.jo/gaming/gaming-monitor/multi-display-hub/kingston-nucleum-usb-c-hub-type-c-adapter-connect-usb-3-0-hdmi-sd-microsd-white
11667,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/lenovo-new-ideapad-slim-3-2025-13th-gen-intel-core-i5-13420h-8-cores-high-performance-processor-w-ddr5-memory-ips-full-hd-display-luna-grey
11668,https://citycenter.jo/computer-hardware/components-cpu-and-processor/intel-core-i7-10700kf-comet-lake-8-cores-up-to-5-1-ghz-16mb-tray
11669,https://citycenter.jo/computer-hardware-audio/gaming-headsets/proove-galaxy-bluetooth-headphones-rgb-backlight-up-to-40-hours-of-listening-time-without-recharging-usb-type-c-charging-bluetooth-5-3-black
11670,https://citycenter.jo/gaming/gaming-memory-ram/kingston-valueram-16gb-ddr4-3200-notebook-memory
11671,https://citycenter.jo/computer-hardware-monitor-and-display/portable-monitors/asus-mb16ac-zenscreen-15-6-full-hd-portable-usb-c-3-0-monitor
11672,https://citycenter.jo/computer-hardware-storage/storage-memory-card/kingston-64gb-microsdxc-canvas-go-plus-170mb-s-read-uhs-i-c10-u3-v30-memory-card
11673,https://citycenter.jo/gaming/gaming-storage-drive/ssds/synology-bee-series-drive-4tb-pocket-external-ssd-usb-c-connector-usb-3-2-gen-2-interface-up-to-1050mb-s-speed-black
11674,https://citycenter.jo/gaming/gaming-storage-drive/memory-cards/sandisk-2tb-extreme-microsdxc-uhs-i-memory-card-with-adapter-up-to-240mb-s-c10-u3-v30-4k-5k-a2-micro-sd-card-capture-epic-5k3-point-of-view-and-4k-uhd3-aerial-video
11675,https://citycenter.jo/gaming/gaming-cooling/cooling-hydro-cooler-all-one
11676,https://citycenter.jo/pc-and-laptops/lenovo-thinkstation-p3-tower-workstation-gen-2-2025-new-intel-ultra-9-gen-ii-285k-24-cores-ai-optimized-performance-isv-certified-elite-level-performance-w-upgradable-graphic-card-3-years-warranty-black
11677,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/touch-screen-laptops/hp-spectre-x360-14-2024-14t-eu0013-new-intel-core-ultra-7-h-serise-powerful-16-cores-w-intel-ai-3k-oled-hdr-500-touch-screen-display-nighfall-black
11678,https://citycenter.jo/computer-hardware-monitor-and-display/arozzi-footrest-for-under-desk-comfort-and-healthy-position-for-your-feet-while-gaming-or-working-for-long-hours-dark-grey
11679,https://citycenter.jo/computer-hardware/components-case-and-chassis/mid-tower-case/deepcool-ch360-digital-micro-tower-high-air-flow-w-2x140mm-1x120mm-argb-fans-real-time-dual-status-digital-display-black
11680,https://citycenter.jo/gaming/gaming-monitor/lcd-led-monitors?page=2
11681,https://citycenter.jo/computer-hardware-peripherals/peripherals-mouse-pad/steelseries-qck-edge-63823-large-gaming-mouse-pad
11682,https://citycenter.jo/computer-hardware-peripherals/peripherals-keyboard?page=6
11683,https://citycenter.jo/gaming/gaming-storage-drive/hard-drives/seagate-backup-plus-hub-4tb-external-desktop-hdd
11684,https://citycenter.jo/computer-hardware-peripherals/peripherals-power-protection-and-ups?page=7
11685,https://citycenter.jo/gaming/gaming-peripherals/mouse/wire/razer-deathadder-essential-goliathus-medium-bundle-hello-kitty-friends-edition
11686,https://citycenter.jo/gaming/gaming-gaming-laptops/lenovo-new-loq-gaming-2025-13gen-intel-core-i7-13700hx-16-cores-w-ai-engine-la1-chip-nvidia-rtx-5050-8gb-ddr7-ips-144hz-display-luna-grey
11687,https://citycenter.jo/gaming/gaming-diy-water-cooling/ek-cryofuel-blood-red-concentrate-100-ml
11688,https://citycenter.jo/gaming/gaming-peripherals/keyboard/fellowes-memory-foam-keyboard-wrist-rest-h-x-w-x-d-0-94-x-19-31-x-2-31-black
11689,https://citycenter.jo/gaming/gaming-cases/cases-mid-tower-case/deepcool-ch690-digital-mid-tower-w-semi-glass-panel-digital-display-for-real-time-monitoring-support-420mm-radiator-rear-connector-black
11690,https://citycenter.jo/gaming/gaming-cases/lian-li-o11-dynamic-evo-xl-o11dexl-aluminum-steel-tempered-glass-atx-mid-tower-computer-case-black
11691,https://citycenter.jo/gaming/gaming-cpu-and-processor/intel-new-12gen-core-i9-12900k-16-cores-up-to-5-2-ghz-44mb-box
11692,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/gaming-laptop/hp-omen-max-2025-16-ah0008ne-new-intel-core-ultra-7-gen-ii-255hx-20-cores-w-nvidia-rtx-5070ti-12gb-ddr7-2-5k-ips-240hz-display-shadow-black
11693,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/business-laptop/dell-xps-13-plus-new-9320-intel-12th-gen-core-i7-12-cores-w-3-5k-oled-touch-screen-windows-11-pro-graphite
11694,https://citycenter.jo/computer-hardware-audio/jbl-charge-6-portable-waterproof-drop-proof-bluetooth-speaker-bold-pro-sound-with-ai-sound-boost-28hrs-of-playtime-built-in-power-bank-comes-with-a-sturdy-removable-carrying-strap-squad
11695,https://citycenter.jo/pc-and-laptops/laptop-accessories-laptop-and-desktop/kensington-sd4845p-microsoft-surface-9-in-1-usb-c-10gbps-support-3-monitors-docking-station-with-85w-power-delivery-black
11696,https://citycenter.jo/computer-hardware/components-solid-state-drive-ssd/wd-green-240gb-sata-iii-solid-state-drive-ssd
11697,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/macbooks/apple-macbook-air-15-2024-new-apple-m3-512gb-8gb-8-core-cpu-10-core-gpu-retina-true-tone-space-grey
11698,https://citycenter.jo/computer-hardware-monitor-and-display/lg-24mk600m-24-ips-full-hd-monitor-w-freesync-black
11699,https://citycenter.jo/gaming/gaming-motherboard/amd-motherboards/asus-prime-b850m-k-am5-micro-atx-amd-b850-chipset-2x-ddr5-udimm-slots-up-to-128gb-max-memory-2x-pcie-x16-slots-2x-m-2-slots
11700,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/lightweight-laptop/microsoft-surface-pro-9-latest-model-12gen-intel-core-i5-10-cores-2-in-1-touch-w-2-8k-120hz-display-256gb-storage-platinum
11701,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/gaming-laptop?page=19
11702,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/lightweight-laptop/lenovo-thinkpad-x1-carbon-gen-12-2024-intel-core-ultra-7-12-cores-w-intel-ai-boost-npu-carbon-fiber-magnesium-chassis-black
11703,https://citycenter.jo/gaming/gaming-peripherals/mouse/wire?page=1
11704,https://citycenter.jo/gaming/gaming-peripherals/cable/usb-cable/mcdodo-ca-3570-3in1-charging-cable-1-2m-usb-a-usb-c-lightning-black
11705,https://citycenter.jo/gaming/gaming-power-supply/cooler-master-mwe-gold-1050-v2-atx3-0-fully-modular-1050w-80-gold-quiet-140mm-fdb-fan-2-eps-connectors-high-temperature-resilience
11706,https://citycenter.jo/computer-hardware-storage/western-digital-2tb-red-hard-drive-64-mb-3-5-inch
11707,https://citycenter.jo/gaming/gaming-peripherals/ugreen-l501-type-c-to-type-c-60w-3a-fast-data-charging-cable-1m-white
11708,https://citycenter.jo/computer-hardware-storage/ssds-solid-state-drive/my-passport-ssd-512gb-portable-ssd-usb-3-2-up-to-1050mb-s-gold
11709,https://citycenter.jo/pc-and-laptops/pc-and-laptops-tablet-pc/apple-ipad-11-inch-a16-2025-5-cores-128gb-storage-6gb-memory-11-0-wifi-silver
11710,https://citycenter.jo/computer-hardware/components-motherboard/gigabyte-b650m-aorus-elite-ax-ice-micro-atx-am5-motherboard-amd-b650-chipset-4x-ddr5-dimm-slots-up-to-256gb-max-memory-1x-pcie-4-0-x16-slot-2x-m-2-slots-white
11711,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/lightweight-laptop/microsoft-surface-pro-11-2024-copilot-pc-snapdragon-x-plus-10-cores-ai-accelerated-2-in-1-touch-512gb-16gb-w-oled-2-8k-120hz-display-sapphire
11712,https://citycenter.jo/gaming/gaming-gaming-pcs/cc-power-5070-109-gaming-pc-new-14gen-intel-i7-16-cores-w-nvidia-rtx-5070-12gb-ddr7-w-advanced-air-cooler
11713,https://citycenter.jo/pc-and-laptops/laptop-accessories-laptop-and-desktop/lenovo-100w-slim-ac-adapter-usb-type-c-uk
11714,https://citycenter.jo/gaming/gaming-diy-water-cooling/water-blocks/ek-supremacy-evo-amd-full-nickel-cpu-water-block
11715,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/gaming-laptop/asus-v16-gaming-laptop-2025-v3607vm-new-intel-core-7-240h-10-cores-w-nvidia-rtx-5060-8gb-ddr7-ips-144hz-display-matte-black
11716,https://citycenter.jo/computer-hardware/asus-xh01-rog-herculx-graphics-card-holder-toolless-mount-zinc-alloy-structure-height-adjustable-white
11717,https://citycenter.jo/gaming/gaming-peripherals/keyboard/redragon-k617ctb-rgb-60-wired-rgb-gaming-keyboard-61-keys-compact-full-transparent-mechanical-keyboard-black
11718,https://citycenter.jo/pc-and-laptops/pc-and-laptops-desktops/desktops-all-one/dell-optiplex-7420-2024-all-in-one-14gen-intel-core-i7-vpro-20-cores-w-24-touch-screen-adjustable-stand-black
11719,https://citycenter.jo/computer-hardware-peripherals/peripherals-keyboard/microsoft-wired-keyboard-200-for-business
11720,https://citycenter.jo/gaming/gaming-peripherals/keyboard/wired/glorious-65-rgb-compact-keyboard-tkl-hot-swappable-mechanical-linear-switches-wired-arabic-english-layout-white
11721,https://citycenter.jo/computer-hardware/components-motherboard/asus-tuf-gaming-z890-pro-wifi-7-z890-ddr5-lga-1851-advanced-ai-pc-ready-4x-m-2-ssd-pcie-5-0-thunderbolt-4-usb-type-c-2-5gb-lan
11722,https://citycenter.jo/gaming/gaming-peripherals/keyboard/wireless/logitech-g915-x-lightspeed-tkl-wireless-mechanical-gaming-keyboard-double-shot-pbt-keycaps-fully-programmable-keys-rgb-backlit-mac-pc-gaming-keyboards-aluminum-finish-gl-clicky-switches-black
11723,https://citycenter.jo/pc-and-laptops/pc-and-laptops-desktops/cc-power-5060ti-107-gaming-pc-new-13gen-intel-core-i7-16-cores-w-nvidia-rtx-5060ti-16gb-ddr6-advanced-air-cooler
11724,https://citycenter.jo/gaming/gaming-monitor/gaming-monitors/lenovo-legion-r24e-24-ips-full-hd-180hz-up-to-0-5ms-99-srgb-300-cd-m-eye-comfort-amd-freesync-w-hdmi-2-1-display-port-full-adjustable-stand
11725,https://citycenter.jo/gaming/gaming-storage-drive/ssds/samsung-870-qvo-8tb-ssd-sata-2-5-upgrade-desktop-pc-or-laptop-for-it-pros-creators-everyday-users
11726,https://citycenter.jo/gaming/gaming-gaming-pcs/custom-gaming-pcs/cc-power-9070-111-gaming-pc-5gen-amd-ryzen-7-8-cores-w-amd-radeon-rx-9070-16gb-ddr6-advanced-air-cooler
11727,https://citycenter.jo/computer-hardware/gigabyte-geforce-rtx-5070-eagle-oc-sff-graphics-card-12gb-gddr7-192-bit-memory-2587-mhz-core-clock-28-gbps-memory-clock-6144-cuda-cores-pci-express-5-0
11728,https://citycenter.jo/computer-hardware/components-solid-state-drive-ssd/asus-hyper-m-2-pci-express-x4-mini-card-adapter
11729,https://citycenter.jo/gaming/gaming-peripherals/mouse-pad/steelseries-63808-qck-pubg-miramar-edition-mouse-pad
11730,https://citycenter.jo/gaming/gaming-peripherals/mouse-pad/steelseries-63004-qck-gaming-mouse-pad-black
11731,https://citycenter.jo/gaming/gaming-cases/asus-tuf-gt502-horizon-argb-dual-chamber-design-independent-cooling-zones-for-the-cpu-gpu-w-pre-installed-4-argb-fans-white
11732,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/asus-new-vivobook-15-2023-x1504va-new-13th-gen-intel-core-i3-10-cores-thin-light-military-grade-silver
11733,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/gaming-laptop/asus-tuf-gaming-a16-2025-fa608um-new-amd-ryzen-260-8-cores-w-nvidia-rtx-5060-8gb-ddr7-165hz-ips-display-jaeger-gray
11734,https://citycenter.jo/computer-hardware-peripherals/peripherals-mouse?page=9
11735,https://citycenter.jo/computer-hardware-monitor-and-display/ch-gaming-monitors/asus-rog-swift-pg27aq-gaming-monitor-4k-g-sync
11736,https://citycenter.jo/computer-hardware/components-solid-state-drive-ssd/samsung-500gb-980-pcie-3-0-x4-m-2-internal-ssd
11737,https://citycenter.jo/gaming/gaming-cases/cases-mid-tower-case/raidmax-infinita-series-i800cwf-chrome-atx-2-side-tempered-glass-4x-120mm-argb-fan-preinstalled-supports-up-to-400mm-gpu-usb-c-white
11738,https://citycenter.jo/computer-hardware-monitor-and-display/portable-monitors/v2com-k3-13-touchscreen-gaming-mechanical-keyboard-13-multifunctional-split-rgb-backlit-n-key-compact-keyboard-for-windows-mac-foldable-screen-angle
11739,https://citycenter.jo/peripherals-printer-and-scanner/epson-workforce-pro-wf-c5890dwf-4-in-1-color-multifunction-duplex-wireless-network-printer
11740,https://citycenter.jo/gaming/gaming-peripherals/mouse/wireless-mouse-mouse/logitech-mx-master-3s-wireless-performance-mouse-w-ultra-fast-scrolling-ergo-8k-dpi-track-on-glass-quiet-clicks-usb-c-graphite-color
11741,https://citycenter.jo/gaming/gaming-gaming-pcs/custom-gaming-pcs/and-power-system/cc-power-5080-107-gaming-pc-new-9gen-amd-ryzen-9-9950x-16-cores-w-nvidia-rtx-5080-16gb-ddr7-w-ddr5-memory-liquid-cooler
11742,https://citycenter.jo/gaming/gaming-peripherals/cable/promate-usb-a-to-lightning-cable-high-tensile-2-4a-super-fast-usb-a-to-lightning-charger-120-cm-anti-tangle-silicone-black
11743,https://citycenter.jo/pc-and-laptops/pc-and-laptops-tablet-pc/amazon-fire-hd-8-kids-edition-10th-generation-tablet-8-0-hd-wifi-kid-proof-case-blue
11744,https://citycenter.jo/computer-hardware-storage/wd-my-book-16tb-usb-3-0-desktop-hard-drive
11745,https://citycenter.jo/computer-hardware-monitor-and-display/hp-527sh-27-ultraslim-ips-full-hd-100hz-true-color-low-blue-light-filter-w-99-srgb-300-nits-high-adjustable-high-stand-silver-black
11746,https://citycenter.jo/gaming/gaming-cpu-and-processor/amd-ryzen-5-5600-6-core-3-5-ghz-4-4-ghz-max-boost-tray-wihout-cooler
11747,https://citycenter.jo/gaming/gaming-cooling/raidmax-infinita-ls360-aio-water-cooling-system-360mm-argb-rgb-light-pwm-compatible-with-intel-amd-cpu-socket-white
11748,https://citycenter.jo/computer-hardware/components-solid-state-drive-ssd/team-group-t-force-delta-250gb-rgb-ssd
11749,https://citycenter.jo/gaming/gaming-peripherals/cable/vcom-cg441-10feet-black-10ft-dvi-to-dvi-male
11750,https://citycenter.jo/computer-hardware-monitor-and-display/ch-gaming-monitors/asus-rog-strix-xg27acs-27-2k-fast-ips-180hz-1ms-hdr400-133-srgb-extreme-low-motion-blur-sync-g-sync-compatible-w-usb-c-displaywidget-tripod-socket-white
11751,https://citycenter.jo/computer-hardware/components-memory-ram/kingston-valueram-8gb-ddr4-2400mhz-for-pc
